"Product Name","Collection Name","Serial No","Fabric Type","Stock","PO Pending Qty"
"C073703PR-P-140PLAIN64304PLAIN-CU0103330","MELANGE","6","-","495.78","300"
"A071632P-P-140PLAIN78443PLAIN-CU0103874","DAYDREAM","36","-","495.85","300"
"B093825P-P-140PLAIN73785PLAIN-CU0103048","LOCOMOTION","16","-","496.54","300"
"C078574P-C-140PLAIN82281PLAIN-CU0105645","SUNRISE","18","-","496.6","300"
"C055876P-P-140PLAIN53450PLAIN-CU0103625","RITZ","47","-","497.01","300"
"B059643Y-P-300PLAIN53544PLAIN-CU0104544","MICHELIN WIDE","26","-","497.2","300"
"B009786P-P-140PLAIN79304PLAIN-CU0103703","RITZ","12","-","497.47","300"
"B097345Y-140FOIL-420072589PLAIN-CU0104117","LUMINARA","5","-","497.82","300"
"B094833P-P-140PLAIN77203PLAIN-CU0103564","RAFFLES","6","-","498.15","300"
"A085397P-P-140PLAIN81866PLAIN-CU0105151","LUSTRE","16","-","498.4","1200"
"A074706P-P-140PLAIN78649PLAIN-CU0103554","GRAPHIC TEXTURES","44","-","498.8","600"
"B101637Y-P-140PLAIN81296PLAIN-CU0105095","ECO BOUCLE SHEERS","1","-","498.85","300"
"A013723P-S-ZX-122C1540_1221821EM-1315-CU0301129","ZENITH","122","-","499.8","300"
"A086508Y-P-140PLAIN83265-CU0107381","ARTEA","25","-","499.9","0"
"A082705Y-P-EC-140PLAIN81278PLAIN-CU0105081","MODERN TEXTURES","34","-","500.19","300"
"A084658P-P-140PLAIN81887PLAIN-CU0105180","LUSTRE","45","-","500.75","300"
"B094317P-140FOIL-476873736PLAIN-CU0105343","METALLIC SATINS","19","-","500.84","300"
"B094833P-P-140PLAIN77210PLAIN-CU0103509","RAFFLES","41","-","500.85","300"
"A071454P-P-140PLAIN79765PLAIN-CU0104419","TUNDRA BOUCLE","34","-","501.25","300"
"B094317P-P-140PLAIN73744PLAIN-CU0103275","SATINA","19","-","501.3","600"
"B090121P-P-140PLAIN67848PLAIN-CU0104951","OMEGA","17","-","501.4","750"
"A013723P-S-ZX-122C16463_1221485EM-2115-CU0301124","ZENITH","117","-","501.5","300"
"A013723P-S-X-122C25511_1221485EM-1532-CU0301148","ZENITH","137","-","502.08","300"
"B105932Y-C-140PLAIN72345PLAIN-CU0105665","SUNRISE","20","-","502.4","300"
"C055876P-P-140PLAIN52897PLAIN-CU0103607","RITZ","19","-","502.75","300"
"C073703PR-P-140PLAIN64301PLAIN-CU0103326","MELANGE","4","-","487.05","300"
"A086454P-140FOIL-461581891PLAIN-CU0105156","LUSTRE","21","-","503.1","300"
"B092725Y-140FOIL-420474659PLAIN-CU0104071","LUMINARA","10","-","503.3","300"
"A086331P-P-140PLAIN81323PLAIN-CU0104524","TRIBUNE - II","260","-","504.6","300"
"A071486P-P-140PLAIN78431PLAIN-CU0103863","DAYDREAM","27","-","504.93","300"
"B100666P-P-140PLAIN76757PLAIN-CU0103006","LUXE BOUCLE","17","-","505.04","300"
"A081925P-P-FG-140PLAIN81070PLAIN-CU0105197","RUSSEL","12","-","505.5","300"
"C078574P-C-140PLAIN82280PLAIN-CU0105643","SUNRISE","25","-","506.35","300"
"B094844P-P-320PLAIN78335PLAIN-CU0104515","MICHELIN WIDE","11","-","506.45","300"
"N004001Y-P-140PLAIN78666PLAIN-CU0106696","ATLAS SHEERS","122","-","506.5","300"
"C077754P-P-EC-L-140PLAIN78578PLAIN-CU0104357","EDITION - II","249","-","507.88","300"
"A073712Y-P-140PLAIN77702PLAIN-CU0103736","MATTE JACQUARDS II","233","-","492.04","300"
"B094866P-O-140TR448977668PLAIN-CU0104611","VERANDA","1","-","508.33","850"
"A090713Y-P-140PLAIN76972PLAIN-CU0106067","METALLIC TRIBUNE","346","-","508.9","300"
"A087463P-P-140PLAIN81320PLAIN-CU0104484","TRIBUNE - II","235","-","508.9","300"
"A091185Y-C-140PLAIN81595PLAIN-CU0105694","SUNRISE","15","-","509.2","700"
"A083621Y-P-140PLAIN80573PLAIN-CU0106647","TRIBUNE","664","-","509.45","300"
"B064302Y-P-300PLAIN73843PLAIN-CU0103470","ESPERANCE WIDE","39","-","510.76","300"
"A089111Y-P-EC-140PLAIN82322PLAIN-CU0104812","MAYFAIR","11","-","510.79","900"
"MEB-TRM-B090121P-MO-VC1171592_14067855RM-CU0301466","TRIMLINE","20","-","510.95","0"
"LUXEVELVET-140PLAIN36-NAVYPLAIN-CU0105957","LUXE VELVET","36","-","511.7","300"
"C055876P-P-140PLAIN67627PLAIN-CU0103653","RITZ","68","-","512.29","300"
"B069443P-P-140PLAIN78169PLAIN-CU0103972","MYSTIQUE","46","-","513.7","300"
"A087160P-P-EC-140PLAIN81042PLAIN-CU0104797","HOUSE BOUCLES","37","-","513.8","300"
"A084321Y-P-140PLAIN81860PLAIN-CU0105113","ECO BOUCLE SHEERS","20","-","514.35","300"
"A083928P-P-140PLAIN81874PLAIN-CU0105177","LUSTRE","42","-","514.45","300"
"B090121P-140FOIL-422567848PLAIN-CU0104143","LUMINARA","25","-","514.8","300"
"B094317P-P-140PLAIN73756PLAIN-CU0103290","SATINA","27","-","515.2","600"
"A074511P-P-140PLAIN78820PLAIN-CU0104035","SERENE SHEERS","37","-","516.14","600"
"A068158P-P-140PLAIN74999PLAIN-CU0106701","ATLAS SHEERS","127","-","516.75","300"
"A079525Y-C-140PLAIN77550PLAIN-CU0106554","MOONLIGHT","15","-","516.8","300"
"B031202P-P-140PLAIN74748PLAIN-CU0103112","SAXON","33","-","518","300"
"A068877Y-P-140PLAIN76865PLAIN-CU0103028","LUXE BOUCLE","40","-","518.54","300"
"A013723P-S-X-122C8422_1221821EM-1622-CU0301135","ZENITH","127","-","518.7","300"
"A086454P-P-140PLAIN81899PLAIN-CU0105170","LUSTRE","35","-","518.72","550"
"B101653Y-P-140PLAIN78378PLAIN-CU0104002","SERENE SHEERS","15","-","518.94","1650"
"A073279Y-P-300PLAIN73073PLAIN-CU0104564","MICHELIN WIDE","36","-","519.14","300"
"C078241Y-P-140PLAIN82048PLAIN-CU0105292","ZEN","50","-","519.45","300"
"A074756Y-P-140PLAIN77689PLAIN-CU0103747","MATTE JACQUARDS II","241","-","519.54","800"
"A017751Y-ME-D-140377395_14045343YM-18632-CU0301735","ZENITH IV","405","-","519.8","300"
"A071454P-P-140PLAIN79762PLAIN-CU0104375","TUNDRA BOUCLE","9","-","520.05","600"
"B101653Y-P-300PLAIN78378PLAIN-CU0105711","EPIC SHEERS WIDE","69","-","520.4","300"
"B031202P-140FOIL-423730671PLAIN-CU0104151","LUMINARA","48","-","520.59","300"
"A071454P-P-140PLAIN79428PLAIN-CU0104405","TUNDRA BOUCLE","27","-","520.7","300"
"A074706P-P-140PLAIN78291PLAIN-CU0103514","GRAPHIC TEXTURES","26","-","521","300"
"A086508Y-P-140PLAIN83266-CU0107380","ARTEA","15","-","521.4","0"
"B067115P-P-FG-145PLAIN62679PLAIN-CU0103190","EARTHWILD","10","-","502.22","600"
"A081300P-P-140PLAIN51927PLAINPLAIN-CU0103945","ECO DIMOUT TEXTURES","20","-","522.72","300"
"A075590Y-P-EC-L-140PLAIN78623PLAIN-CU0104246","EDITION - I","46","-","522.74","600"
"A086007Y-P-140PLAIN80585PLAIN-CU0106613","TRIBUNE","630","-","523","300"
"C073703PR-P-140PLAIN64303PLAIN-CU0103389","MELANGE","39","-","523.59","300"
"B094317P-P-140PLAIN77303PLAIN-CU0103266","SATINA","14","-","525.08","600"
"A073938P-P-140PLAIN78296PLAIN-CU0103530","GRAPHIC TEXTURES","24","-","525.15","300"
"A079121Y-P-140PLAIN78420PLAIN-CU0103996","SERENE SHEERS","9","-","526.15","300"
"SAN09SAAR-140PLAIN1021PLAIN-CU0103375","TREASURE","21","-","526.2","300"
"A087463P-P-140PLAIN81318PLAIN-CU0104483","TRIBUNE - II","234","-","526.68","300"
"A079147Y-P-140PLAIN81424PLAIN-CU0105132","ECO BOUCLE SHEERS","39","-","527.05","300"
"A086385Y-P-140PLAIN83263PLAIN-CU0105914","LINO SHEERS","48","-","527.9","400"
"A084794Y-P-140PLAIN82110PLAIN-CU0105214","ZEN","11","-","527.99","550"
"C073703PR-P-140PLAIN64272PLAIN-CU0103372","MELANGE","29","-","528","300"
"C073703PR-P-140PLAIN64281PLAIN-CU0103348","MELANGE","17","-","528.25","900"
"MEB-TRMB090121P-ME-D15453110_14067849YM--CU0301489","TRIMLINE","58","-","528.54","0"
"C077894P-P-140PLAIN52948PLAINPLAIN-CU0103951","ECO DIMOUT TEXTURES","23","-","529.12","300"
"C055876P-P-140PLAIN53627PLAIN-CU0103627","RITZ","6","-","529.25","300"
"A071486P-P-140PLAIN78422PLAIN-CU0103845","DAYDREAM","11","-","529.94","300"
"B064469P-140FOIL-424260612PLAIN-CU0104067","LUMINARA","39","-","529.95","300"
"A079263P-P-140PLAIN78297PLAIN-CU0103573","GRAPHIC TEXTURES","50","-","530.5","300"
"A074712P-P-140PLAIN78537PLAIN-CU0103526","GRAPHIC TEXTURES","21","-","531.2","300"
"MEB-TRM-C55876P-MO-CC71602_14052892RM-13-CU0301509","TRIMLINE","89","-","531.45","0"
"A055825P-C-140PLAIN80744PLAIN-CU0105005","LUNAR","23","-","531.8","300"
"B094833P-P-EC-L-140PLAIN77204PLAIN-CU0104259","EDITION - I","53","-","531.9","300"
"XLININGP-C-140PLAIN503210PLAIN-CU0103973","BUDGET BLACKOUT","7","-","532.04","2300"
"B059643Y-P-300PLAIN78304PLAIN-CU0104517","MICHELIN WIDE","12","-","532.45","300"
"A073716Y-P-140PLAIN77682PLAIN-CU0103632","MATTE JACQUARDS I","34","-","532.55","300"
"B-LINDUSK-B-140PLAIN85547PLAIN-CU0106874","FORECAST","413","-","532.6","0"
"MEB-TRMB090121P-ME-D3377731_14067850YM-1-CU0301503","TRIMLINE","80","-","532.95","0"
"A090234Y-P-140PLAIN81744PLAIN-CU0105528","BUDGET JACQUARDS","13","-","533.1","300"
"C075502Y-P-300PLAIN75983PLAIN-CU0106258","EPIC SHEERS WIDE","5","-","533.35","600"
"A085625P-C-140PLAIN80738PLAIN-CU0105037","LUNAR","12","-","534.2","300"
"A073710Y-P-140PLAIN77507PLAIN-CU0103153","SERAI","41","-","534.24","300"
"A080385Y-P-140PLAIN82056PLAIN-CU0105282","ZEN","45","-","535.5","600"
"B065969P-P-140PLAIN62622PLAIN-CU0103189","MYTH","25","-","535.72","300"
"A069986Y-P-EC-L-140PLAIN78614PLAIN-CU0104279","EDITION - II","210","-","536.08","300"
"A071454P-P-140PLAIN79427PLAIN-CU0104381","TUNDRA BOUCLE","13","-","536.55","300"
"B031202P-140FOIL-423655901PLAIN-CU0104157","LUMINARA","21","-","536.6","300"
"A073938P-P-140PLAIN78298PLAIN-CU0103550","GRAPHIC TEXTURES","19","-","538.15","600"
"A068672Y-P-300PLAIN77748PLAIN-CU0103394","ESPERANCE WIDE","2","-","534.35","600"
"A017751Y-ME-D-140452593_14045344YM-18870-CU0301417","MIST","29","-","539.25","800"
"B031202P-P-140PLAIN55918PLAIN-CU0103119","SAXON","40","-","540.8","600"
"LUXEVELVET-140PLAIN35-CAPTAINPLAIN-CU0105955","LUXE VELVET","35","-","541.9","300"
"C077786PR-P-315PLAIN81409PLAIN-CU0105574","SKYLINE","27","-","542","300"
"C077786PR-P-315PLAIN81414PLAIN-CU0105541","SKYLINE","3","-","542.35","300"
"A090234Y-P-140PLAIN81747PLAIN-CU0104774","BUDGET JACQUARDS","47","-","542.85","300"
"A013723P-S-ZX-122C1540_1221485EM-401-CU0301128","ZENITH","121","-","543.1","300"
"B095530P-P-140PLAIN78004PLAIN-CU0103499","RAFFLES","36","-","543.2","300"
"A086385Y-P-140PLAIN83337PLAIN-CU0105954","LINO SHEERS","68","-","544.8","800"
"A083908P-P-140PLAIN81322PLAIN-CU0104456","TRIBUNE - II","207","-","546.5","300"
"A072501Y-P-140PLAIN77555PLAIN-CU0103740","MATTE JACQUARDS II","235","-","546.7","300"
"A071486P-P-140PLAIN78426PLAIN-CU0103849","DAYDREAM","15","-","547.99","300"
"A056558P-P-EC-L-140PLAIN78606PLAIN-CU0104289","EDITION - II","215","-","548.15","600"
"B094833P-P-140PLAIN77212PLAIN-CU0103527","RAFFLES","24","-","548.35","300"
"B009786P-P-140PLAIN27286PLAIN-CU0103581","RITZ","10","-","549.1","300"
"MADISON-140PLAIN06-RUSTPLAIN-CU0105814","MADISON","6","-","549.2","300"
"B095530P-P-140PLAIN78007PLAIN-CU0103513","RAFFLES","43","-","549.76","300"
"B031202P-P-140PLAIN30653PLAIN-CU0103091","SAXON","11","-","550.65","300"
"B009786P-P-140PLAIN78022PLAIN-CU0103657","RITZ","48","-","550.85","300"
"MEB-TRM-B090121P-MO-D377799_14067850YM-1-CU0301471","TRIMLINE","31","-","551.65","0"
"B094251P-P-140PLAIN74441PLAIN-CU0103458","EARTHEN","26","-","552.94","300"
"A013723P-S-ZX-122C1540_1221485EM-2117-CU0301130","ZENITH","123","-","555.4","300"
"A013723P-S-X-122C8422_1221485EM-1651-CU0301137","ZENITH","129","-","555.48","300"
"C055876P-P-140PLAIN53368PLAIN-CU0103619","RITZ","20","-","556.19","300"
"A080923Y-P-140PLAIN82105PLAIN-CU0105206","ZEN","7","-","557.05","300"
"A071454P-P-140PLAIN79424PLAIN-CU0104377","TUNDRA BOUCLE","10","-","557.51","300"
"B101629P-P-140PLAIN52948PLAIN-CU0103830","KNOCKOUT","20","-","557.62","300"
"B031202P-P-140PLAIN30655PLAIN-CU0103114","SAXON","35","-","558.03","300"
"B094251P-P-140PLAIN74436PLAIN-CU0103448","EARTHEN","21","-","558.97","300"
"B101653Y-P-140PLAIN78380PLAIN-CU0103999","SERENE SHEERS","12","-","559.43","300"
"A073473Y-P-140PLAIN80605PLAIN-CU0106624","TRIBUNE","641","-","559.5","300"
"MEB-TRM-B090121P-MO-D377799_14067850YM-1-CU0301452","TRIMLINE","3","-","562.05","0"
"B104613PR-P-P140PLAIN80921PLAIN-CU0105453","CHECKMATE","32","-","562.5","300"
"LUXEVELVET-140PLAIN29-SPRUCEPLAIN-CU0105943","LUXE VELVET","29","-","565.33","300"
"B009786P-P-140PLAIN78032PLAIN-CU0103677","RITZ","70","-","565.53","600"
"A095572P-P-140PLAIN84295PLAIN-CU0106267","CARLTON","18","-","565.69","350"
"A068508Y-P-140PLAIN77799PLAIN-CU0103749","MATTE JACQUARDS II","243","-","565.9","1100"
"A071632P-P-140PLAIN78425PLAIN-CU0103844","DAYDREAM","10","-","566.8","300"
"A071632P-P-140PLAIN78421PLAIN-CU0103848","DAYDREAM","14","-","567.15","300"
"A076620Y-P-140PLAIN82048PLAIN-CU0105276","ZEN","40","-","567.4","300"
"N000364Y-P-140PLAIN81081PLAIN-CU0104378","MATTE JACQUARDS III","330","-","568.94","300"
"A079121Y-P-140PLAIN78413PLAIN-CU0103990","SERENE SHEERS","5","-","569","800"
"A073712Y-P-140PLAIN77550PLAIN-CU0103732","MATTE JACQUARDS II","230","-","569.25","300"
"A084383P-P-140PLAIN81322PLAIN-CU0104498","TRIBUNE - II","247","-","570.5","300"
"B009786P-P-140PLAIN79306PLAIN-CU0103709","RITZ","35","-","570.54","300"
"B094317P-P-140PLAIN73738PLAIN-CU0103238","SATINA","6","-","570.54","600"
"A083446Y-P-140PLAIN81309PLAIN-CU0105101","ECO BOUCLE SHEERS","7","-","571.3","300"
"MEB-TRMB090121P-ME-D6453047_14067850YM-1-CU0301505","TRIMLINE","85","-","571.41","0"
"LUXEVELVET-140PLAIN01-DUNEPLAIN-CU0105888","LUXE VELVET","1","-","572.64","300"
"MEB-TRM-B090121P-MO-D377799_14067849YM-9-CU0301483","TRIMLINE","47","-","572.68","0"
"A086080Y-P-140PLAIN82065PLAIN-CU0105254","ZEN","31","-","573.15","1000"
"MEB-TRM-B090121P-MO8453073_14067849YM-19-CU0301488","TRIMLINE","57","-","573.85","0"
"C077894P-P-140PLAIN48239PLAINPLAIN-CU0103959","ECO DIMOUT TEXTURES","27","-","574.01","550"
"A086454P-P-140PLAIN81896PLAIN-CU0105181","LUSTRE","46","-","578.3","600"
"B104613PR-P-P140PLAIN80947PLAIN-CU0105493","CHECKMATE","58","-","579.65","300"
"B093825P-P-140PLAIN73781PLAIN-CU0103044","LOCOMOTION","12","-","568.4","1600"
"A061875Y-P-EC-140PLAIN81225PLAIN-CU0105073","MODERN TEXTURES","26","-","582.2","300"
"B031202P-P-140PLAIN55901PLAIN-CU0103093","SAXON","13","-","583.3","300"
"B065969P-P-140PLAIN62610PLAIN-CU0103154","MYTH","12","-","583.66","600"
"B107001P-C-140PLAIN82271PLAIN-CU0105625","SUNRISE","13","-","584.6","300"
"B031202P-P-140PLAIN55904PLAIN-CU0103098","SAXON","18","-","586.08","300"
"A083614Y-P-140PLAIN83243PLAIN-CU0105885","LINO SHEERS","25","-","586.6","0"
"MEB-TRMB090121P-ME-D10453042_14067855YM--CU0301465","TRIMLINE","19","-","590.4","0"
"C077917Y-P-140PLAIN82071PLAIN-CU0105300","ZEN","54","-","590.8","1050"
"A079121Y-P-140PLAIN78414PLAIN-CU0103982","SERENE SHEERS","1","-","591.39","1800"
"MEB-TRMB090121P-ME-D6453047_14067850YM-1-CU0301501","TRIMLINE","78","-","592.85","0"
"B107001P-C-140PLAIN82279PLAIN-CU0105641","SUNRISE","34","-","593.25","300"
"A073716Y-P-140PLAIN77552PLAIN-CU0103602","MATTE JACQUARDS I","19","-","594.34","300"
"A080385Y-P-140PLAIN82055PLAIN-CU0105278","ZEN","43","-","595.15","450"
"B093825PR-P-NP-305PLAIN68044PLAIN-CU0105678","EPIC SHEERS WIDE","39","-","595.3","300"
"A074712P-P-140PLAIN78540PLAIN-CU0103567","GRAPHIC TEXTURES","46","-","598.3","300"
"B101629P-P-140PLAIN47888PLAIN-CU0103818","KNOCKOUT","9","-","598.97","300"
"B031202P-140FOIL-423455902PLAIN-CU0104155","LUMINARA","23","-","599.3","300"
"A071454P-P-140PLAIN76742PLAIN-CU0103002","LUXE BOUCLE","13","-","600.58","300"
"B094317P-P-140PLAIN73743PLAIN-CU0103258","SATINA","11","-","602.54","300"
"B094317P-P-140PLAIN73750PLAIN-CU0103282","SATINA","23","-","561.8","600"
"C055876P-P-140PLAIN52892PLAIN-CU0103599","RITZ","13","-","603.8","1250"
"MEB-TRM-B090121P-MO8453073_14067849YM-19-CU0301484","TRIMLINE","48","-","604.15","0"
"A073940P-P-140PLAIN78652PLAIN-CU0103563","GRAPHIC TEXTURES","42","-","604.33","300"
"B094052Y-P-140PLAIN74721PLAIN-CU0104398","TUNDRA BOUCLE","24","-","604.44","600"
"B100665P-P-140PLAIN76750PLAIN-CU0103553","RAFFLES","9","-","604.48","300"
"A084383P-P-140PLAIN81323PLAIN-CU0104493","TRIBUNE - II","244","-","605.8","300"
"A071632P-P-140PLAIN78435PLAIN-CU0103834","DAYDREAM","2","-","606.2","900"
"A084794Y-P-140PLAIN82109PLAIN-CU0105212","ZEN","10","-","606.75","1300"
"A017751Y-MO-140452583_14045343YM-18612-CU0301765","ZENITH IV","435","-","606.9","300"
"A073712Y-P-140PLAIN77700PLAIN-CU0103694","MATTE JACQUARDS II","210","-","607.4","300"
"A079531Y-C-140PLAIN77711PLAIN-CU0106582","MOONLIGHT","43","-","607.85","300"
"A079262P-P-140PLAIN78653PLAIN-CU0103540","GRAPHIC TEXTURES","14","-","608.94","300"
"B093825P-P-140PLAIN73783PLAIN-CU0103045","LOCOMOTION","13","-","610.39","1400"
"A013723P-S-ZX-140C16448_1401821EM-1669-CU0301635","ZENITH - II","209","-","613.7","300"
"B100460P-P-EC-L-140PLAIN78583PLAIN-CU0104232","EDITION - I","39","-","614.1","300"
"SAN07SAAR-140PLAIN1015PLAIN-CU0103363","TREASURE","15","-","614.5","300"
"LUXEVELVET-140PLAIN18-BRICKPLAIN-CU0105921","LUXE VELVET","18","-","615.6","300"
"B094317P-P-140PLAIN77307PLAIN-CU0103267","SATINA","15","-","616.37","600"
"C077685P-P-EC-L-140PLAIN78598PLAIN-CU0104227","EDITION - I","36","-","616.76","300"
"A017751Y-ME-RO-140452566_14045343EM-1446-CU0301787","ZENITH V","517","-","619","300"
"A076620Y-P-140PLAIN82047PLAIN-CU0105270","ZEN","38","-","620.35","450"
"A083928P-P-140PLAIN81877PLAIN-CU0105137","LUSTRE","2","-","621.95","850"
"C077764PR-P-140PLAIN78142PLAIN-CU0103918","MYSTIQUE","19","-","622.4","300"
"B100628P-P-140PLAIN76672PLAIN-CU0103003","LUXE BOUCLE","14","-","622.88","300"
"B059643Y-P-300PLAIN53550PLAIN-CU0104509","MICHELIN WIDE","8","-","625.93","500"
"C073703PR-P-140PLAIN64274PLAIN-CU0103356","MELANGE","21","-","627.7","600"
"B107001P-C-140PLAIN82274PLAIN-CU0105631","SUNRISE","17","-","628.15","300"
"A083560P-C-140PLAIN80735PLAIN-CU0105016","LUNAR","6","-","629.89","300"
"B096155P-P-140PLAIN81390PLAIN-CU0105100","ECO BOUCLE SHEERS","6","-","631.95","300"
"B107001P-C-140PLAIN82277PLAIN-CU0105637","SUNRISE","27","-","632.15","300"
"A071454P-P-140PLAIN79425PLAIN-CU0104389","TUNDRA BOUCLE","17","-","633.3","300"
"A073710Y-P-140PLAIN77513PLAIN-CU0103690","SERAI","1","-","634.42","300"
"C077274Y-P-140PLAIN78404PLAIN-CU0104055","SERENE SHEERS","47","-","634.45","300"
"C075502Y-P-140PLAIN75991PLAIN-CU0103033","LOCOMOTION","1","-","637.41","1000"
"B101637Y-P-140PLAIN81298PLAIN-CU0105134","ECO BOUCLE SHEERS","41","-","638.9","300"
"B065969P-P-140PLAIN62606PLAIN-CU0103165","MYTH","8","-","639.75","300"
"MEB-TRMB090121P-ME-D10453042_14067850YM--CU0301458","TRIMLINE","12","-","641.65","0"
"B106218P-P-140PLAIN82031PLAIN-CU0105228","ZEN","18","-","644.75","600"
"A074511P-P-140PLAIN78819PLAIN-CU0104033","SERENE SHEERS","36","-","645.18","600"
"C076400P-P-140PLAIN76732PLAIN-CU0103001","LUXE BOUCLE","12","-","649.36","1100"
"MADISON-140PLAIN27-ZEPHYRPLAIN-CU0105835","MADISON","27","-","656.05","300"
"A072718Y-P-140PLAIN82113PLAIN-CU0105002","ZEN","2","-","656.15","500"
"A071651Y-P-140PLAIN77545PLAIN-CU0103614","MATTE JACQUARDS I","25","-","656.8","300"
"A083928P-P-140PLAIN81873PLAIN-CU0105148","LUSTRE","13","-","657.25","450"
"B104613PR-P-P140PLAIN80941PLAIN-CU0105481","CHECKMATE","52","-","657.65","300"
"B094844P-P-320PLAIN78334PLAIN-CU0104566","MICHELIN WIDE","37","-","658.9","300"
"B067115P-P-FG-145PLAIN62683PLAIN-CU0103198","EARTHWILD","14","-","665.3","300"
"C077535P-P-140PLAIN78153PLAIN-CU0103902","MYSTIQUE","9","-","665.85","1750"
"B101629P-P-140PLAIN47917PLAIN-CU0103810","KNOCKOUT","2","-","667.37","300"
"B107001P-C-140PLAIN82278PLAIN-CU0105639","SUNRISE","30","-","669.55","300"
"A073075Y-P-C140PLAIN78360PLAIN-CU0103892","MYSTIQUE","1","-","670.39","2100"
"C075502Y-P-140PLAIN76007PLAIN-CU0103070","LOCOMOTION","38","-","671","950"
"A100110Y-P-140PLAIN84400PLAIN-CU0106333","CONTEMPORARY JACQUARDS - I","42","-","677.35","700"
"A074751Y-P-140PLAIN76702PLAIN-CU0103773","SERAI","5","-","678.11","300"
"A073075Y-P-C140PLAIN78359PLAIN-CU0103893","MYSTIQUE","2","-","660.66","2100"
"C073703PR-P-140PLAIN67126PLAIN-CU0103386","MELANGE","36","-","682.59","300"
"A073712Y-P-140PLAIN77548PLAIN-CU0103712","MATTE JACQUARDS II","219","-","684.88","300"
"A084658P-P-140PLAIN81885PLAIN-CU0105139","LUSTRE","4","-","691.05","300"
"A079147Y-P-140PLAIN81422PLAIN-CU0105099","ECO BOUCLE SHEERS","5","-","692.29","1100"
"B021208Y-ME-LC-14032014_14025736R-119-CU0300957","THE WHITE WINDOW","12","-","692.54","1350"
"B094317P-P-140PLAIN77306PLAIN-CU0103269","SATINA","16","-","694.02","300"
"B104613PR-P-P140PLAIN80931PLAIN-CU0105463","CHECKMATE","42","-","700.15","300"
"A081300P-P-140PLAIN68423PLAINPLAIN-CU0103927","ECO DIMOUT TEXTURES","11","-","704.1","300"
"C076400P-P-140PLAIN76734PLAIN-CU0103019","LUXE BOUCLE","31","-","705.35","300"
"B094833P-P-140PLAIN77214PLAIN-CU0103533","RAFFLES","19","-","707.14","300"
"MEB-TRM-B090121P-MO-VC1171592_14067849RM-CU0301467","TRIMLINE","65","-","708.55","0"
"C055876P-P-140PLAIN67619PLAIN-CU0103643","RITZ","63","-","710","300"
"A068650Y-P-140PLAIN76810PLAIN-CU0103000","LUXE BOUCLE","11","-","711.09","1800"
"MEB-TRMB090121P-ME-D10453042_14067850YM--CU0301512","TRIMLINE","98","-","715.55","0"
"N000397Y-P-140PLAIN81905PLAIN-CU0105147","LUSTRE","12","-","716.8","300"
"A073713Y-P-140PLAIN77696PLAIN-CU0103580","MATTE JACQUARDS I","8","-","717.02","900"
"MADISON-140PLAIN18-LINENPLAIN-CU0105826","MADISON","18","-","720.25","300"
"B101653Y-P-140PLAIN78382PLAIN-CU0104006","SERENE SHEERS","19","-","721.5","300"
"A073713Y-P-140PLAIN77542PLAIN-CU0103646","MATTE JACQUARDS I","41","-","723.08","1200"
"C077894P-P-140PLAIN47918PLAINPLAIN-CU0103913","ECO DIMOUT TEXTURES","4","-","723.29","2650"
"MADISON-140PLAIN17-RAFFIAPLAIN-CU0105825","MADISON","17","-","730.05","300"
"B101629P-P-140PLAIN48039PLAIN-CU0103816","KNOCKOUT","8","-","730.56","800"
"A073712Y-P-140PLAIN77701PLAIN-CU0103676","MATTE JACQUARDS II","202","-","730.85","300"
"B104613PR-P-P140PLAIN80901PLAIN-CU0105433","CHECKMATE","12","-","731","300"
"A085397P-140FOIL-461281864PLAIN-CU0105143","LUSTRE","8","-","733.2","300"
"B093825P-P-140PLAIN73771PLAIN-CU0103038","LOCOMOTION","6","-","733.3","900"
"B094317P-140FOIL-476677302PLAIN-CU0105325","METALLIC SATINS","10","-","720.9","650"
"B107001P-C-140PLAIN82270PLAIN-CU0105623","SUNRISE","22","-","736.75","300"
"LUXEVELVET-140PLAIN11-GARGOYLEPLAIN-CU0105908","LUXE VELVET","11","-","741","300"
"A077211P-P-EC-L-140PLAIN78591PLAIN-CU0104295","EDITION - II","218","-","742.4","300"
"MADISON-140PLAIN22-ZINCPLAIN-CU0105830","MADISON","22","-","742.8","300"
"A083446Y-P-300PLAIN80514PLAIN-CU0106166","BOUCLE SHEERS WIDE","38","-","743.75","300"
"MADISON-140PLAIN08-PARMAPLAIN-CU0105816","MADISON","8","-","748.66","300"
"MADISON-140PLAIN23-MOUSEPLAIN-CU0105831","MADISON","23","-","751.7","300"
"XLININGP-C-140PLAIN503213PLAIN-CU0103975","BUDGET BLACKOUT","8","-","752.97","2300"
"B094317P-P-140PLAIN77311PLAIN-CU0103280","SATINA","22","-","758.3","1600"
"B065969P-P-140PLAIN62604PLAIN-CU0103173","MYTH","5","-","761.41","300"
"MEB-TRMB090121P-ME-D10453042_14067849YM--CU0301485","TRIMLINE","49","-","767.5","0"
